STATIONS_ID; iso-date; QUALITAETS_NIVEAU; tavg;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;relhumid; windspeed; tmax;tmin;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; precip;NIEDERSCHLAGSHOEHE_IND;sunhours; SCHNEEHOEHE;eor
164;2016-10-11;   3;    7.5;   9.7;   7.9; 1014.63;   93.00;   3.3;    9.1;    6.4;    5.8;   9.4;   1.2;   6;    0.000;   0;eor
164;2016-10-12;   3;    7.1;   9.1;   8.0; 1016.58;   90.75;   4.1;    8.2;    6.3;    6.2;   9.9;   1.5;   6;    0.000;   0;eor
164;2016-10-13;   3;    6.5;   8.5;   7.3; 1017.18;   87.00;   4.1;    7.7;    4.0;    2.3;   9.6;   0.0;   6;    0.000;   0;eor
164;2016-10-14;   3;    6.6;   7.9;   4.4; 1012.25;   81.42;   5.2;   10.9;    2.2;    0.9;  12.1;   0.0;   0;    4.967;   0;eor
164;2016-10-15;   3;    7.5;   9.0;   6.9; 1009.43;   86.29;   4.5;   10.4;    5.6;    4.6;   9.7;   3.6;   6;    0.050;   0;eor
164;2016-10-16;   3;    6.8;   9.5;   7.9; 1018.16;   95.38;   3.4;    7.7;    6.1;    6.0;   7.8;   0.0;   6;    0.000;   0;eor
164;2016-10-17;   3;    6.9;   8.9;   8.0; 1018.99;   90.04;   4.2;    7.8;    6.1;    6.0;   8.9;   0.0;   0;    0.000;   0;eor
164;2016-10-18;   3;    7.7;  10.1;   8.0; 1013.97;   96.33;   2.3;    9.5;    5.9;    5.0;   6.5;   1.0;   6;    0.000;   0;eor
164;2016-10-19;   3;    8.6;  10.7;   8.0; 1007.50;   95.29;   2.6;    9.8;    6.3;    5.0;   7.3;   4.9;   6;    0.000;   0;eor
164;2016-10-20;   3;    7.3;   9.7;   7.2; 1007.93;   94.29;   2.1;    8.8;    5.3;    4.0;   5.3;   0.5;   6;    0.000;   0;eor
164;2016-10-21;   3;    7.2;   9.7;   7.7; 1006.81;   95.63;   2.7;    7.9;    6.0;    5.8;   6.1;   2.5;   6;    0.000;   0;eor
164;2016-10-22;   3;    6.8;   9.0;   7.9; 1007.51;   90.63;   1.4;    8.9;    4.9;    3.8;   5.0;   0.0;   6;    0.050;   0;eor
164;2016-10-23;   3;    6.3;   8.8;   7.3; 1010.11;   92.79;   1.7;    8.9;    4.1;    3.7;   4.7;   0.0;   0;    0.750;   0;eor
164;2016-10-24;   3;    7.4;   9.9;   7.9; 1010.70;   95.92;   1.8;    8.6;    5.1;    4.2;   4.5;   2.4;   6;    0.000;   0;eor
164;2016-10-25;   3;    7.7;   9.8;   6.3; 1014.57;   93.21;   2.5;   10.7;    3.3;    1.8;   6.3;   0.1;   6;    0.100;   0;eor
164;2016-10-26;   3;    4.8;   8.2;   8.0; 1022.42;   95.04;   1.8;    8.1;    1.3;    1.0;   4.3;   0.0;   0;    0.767;   0;eor
164;2016-10-27;   3;    7.6;  10.2;   6.8; 1022.73;   96.21;   2.8;   10.3;    4.0;    3.4;   6.5;   0.4;   6;    0.000;   0;eor
164;2016-10-28;   3;   10.7;  11.1;   6.7; 1019.64;   86.04;   5.1;   12.8;    7.3;    5.7;  12.7;   0.1;   6;    0.000;   0;eor
164;2016-10-29;   3;    8.3;   8.5;   3.8; 1020.23;   77.67;   6.0;   12.2;    5.7;    4.3;  15.0;   0.0;   6;    4.633;   0;eor
164;2016-10-30;   3;    7.0;   8.3;   3.8; 1020.67;   83.25;   4.1;   11.5;    3.8;    0.9;  10.6;   0.0;   0;    7.433;   0;eor
164;2016-10-31;   3;    7.2;   9.5;   7.5; 1020.07;   91.54;   2.5;   10.5;    2.5;    0.5;   6.3;   0.0;   6;    0.267;   0;eor
164;2016-11-01;   3;    9.4;  -999;  -999; 1009.86;    -999;  -999;   11.0;    5.5;    4.5;  -999;   3.0;   6;    0.000;   0;eor
164;2016-11-02;   3;    5.1;  -999;   7.0; 1002.25;    -999;  -999;    8.0;    2.0;    1.1;  15.2;   4.6;   8;    0.117;   0;eor
164;2016-11-03;   3;    2.9;   6.2;   4.1; 1011.77;   83.04;   3.9;    6.9;    0.3;   -1.4;   8.5;   0.6;   6;    5.683;   0;eor
164;2016-11-04;   3;    4.5;   7.6;   6.9; 1007.48;   88.96;   3.4;    7.7;    2.2;    1.3;   8.2;   3.5;   6;    0.383;   0;eor
164;2016-11-05;   3;    5.0;   7.9;   7.7;  995.20;   89.63;   3.1;    6.8;    2.5;    1.6;   7.6;   6.4;   6;    0.000;   0;eor
164;2016-11-06;   3;    5.1;   8.1;   6.9;  992.41;   91.92;   2.1;    7.3;    2.7;    1.5;   7.2;   0.1;   6;    0.233;   0;eor
164;2016-11-07;   3;    3.4;   7.1;   7.7;  998.94;   91.33;   2.8;    5.0;    1.1;   -0.9;   7.8;   0.0;   6;    0.067;   0;eor
164;2016-11-08;   3;    2.1;   6.6;   7.7; 1001.85;   92.54;   3.0;    3.9;    0.2;   -1.4;   8.7;   1.4;   8;    0.000;   0;eor
164;2016-11-09;   3;    0.6;   5.3;   5.6; 1001.23;   83.17;   2.7;    3.1;   -2.4;   -4.4;   8.6;   0.0;   0;    1.583;   0;eor
164;2016-11-10;   3;   -0.4;   5.3;   5.0; 1001.56;   88.96;   2.2;    3.4;   -3.6;   -5.2;   6.3;   0.0;   0;    5.050;   0;eor
164;2016-11-11;   3;   -0.6;   5.4;   6.5; 1012.52;   92.42;   1.7;    2.9;   -3.4;   -4.7;   4.9;   0.0;   0;    3.517;   0;eor
164;2016-11-12;   3;   -2.5;   4.6;   0.4; 1021.24;   90.96;   1.1;    2.4;   -5.7;   -7.2;   2.6;   0.0;   0;    5.867;   0;eor
164;2016-11-13;   3;   -2.8;   4.3;   1.6; 1024.75;   87.04;   1.1;    3.6;   -7.1;   -8.3;   3.7;   0.0;   0;    7.617;   0;eor
164;2016-11-14;   3;   -0.9;   4.6;   2.5; 1026.68;   79.63;   2.8;    4.6;   -6.7;   -7.8;   7.6;   0.0;   0;    7.467;   0;eor
164;2016-11-15;   3;    2.6;   6.3;   7.9; 1014.89;   84.38;   4.9;    6.7;    0.8;   -0.1;  11.9;   2.5;   6;    0.000;   0;eor
164;2016-11-16;   3;    7.2;   9.6;   7.8; 1006.76;   94.29;   3.9;    9.8;    5.1;    4.2;   8.6;   2.2;   6;    0.033;   0;eor
164;2016-11-17;   3;    8.4;  10.1;   7.0;  998.31;   91.83;   3.7;    9.4;    6.8;    4.9;   9.0;   3.0;   6;    0.050;   0;eor
164;2016-11-18;   3;    9.4;   9.5;   6.3;  993.37;   80.04;   5.9;   13.6;    5.5;    3.9;  16.3;   1.3;   6;    0.867;   0;eor
164;2016-11-19;   3;    5.7;   8.0;   5.9; 1001.74;   87.17;   3.1;    7.5;    3.1;    1.2;  10.1;   1.6;   6;    0.000;   0;eor
164;2016-11-20;   3;    5.8;   7.4;   5.9; 1000.78;   81.58;   4.9;   10.1;    1.2;    0.4;  13.2;   0.0;   6;    4.300;   0;eor
164;2016-11-21;   3;    8.3;   9.1;   4.7; 1001.92;   83.13;   3.3;   11.9;    6.1;    4.4;   7.2;   0.0;   0;    3.583;   0;eor
164;2016-11-22;   3;    8.0;  10.0;   7.7; 1006.08;   92.96;   2.4;   10.1;    4.6;    3.6;   7.0;   0.0;   0;    0.000;   0;eor
164;2016-11-23;   3;    5.0;   8.6;  -999; 1012.88;   98.38;   1.0;    8.6;    2.5;    1.7;   2.8;   0.0;   0;    2.017;   0;eor
164;2016-11-24;   3;    3.9;   7.5;   4.7; 1017.56;   93.00;   2.2;    7.4;   -1.5;   -2.5;   6.6;   0.0;   0;    5.400;   0;eor
164;2016-11-25;   3;    1.2;   6.5;  -999; 1018.68;   97.13;   1.3;    3.7;   -2.1;   -2.5;   5.9;   0.0;   0;    0.017;   0;eor
164;2016-11-26;   3;    1.4;   6.6;   7.8; 1010.62;   97.29;   4.0;    4.1;   -0.1;    0.3;  11.7;   0.0;   6;    0.000;   0;eor
164;2016-11-27;   3;    3.8;   6.3;   2.8; 1007.31;   77.42;   6.1;    6.7;    0.2;   -1.2;  12.1;   0.0;   0;    6.700;   0;eor
164;2016-11-28;   3;   -0.2;   4.5;   3.0; 1020.67;   74.50;   4.7;    3.0;   -3.5;   -5.2;   8.9;   0.0;   7;    2.783;   0;eor
164;2016-11-29;   3;   -1.0;   4.1;   2.3; 1024.81;   72.25;   5.0;    2.8;   -3.8;   -5.0;  11.0;   0.0;   6;    2.883;   0;eor
164;2016-11-30;   3;    1.4;   5.7;   7.6; 1015.91;   81.83;   6.9;    4.8;   -2.3;   -3.2;  13.5;   2.4;   6;    0.000;   0;eor
164;2016-12-01;   3;    6.7;   8.9;   7.9; 1004.60;   90.42;   8.2;    8.1;    4.7;    4.0;  20.3;   3.8;   8;    0.000;   0;eor
164;2016-12-02;   3;    3.4;   5.7;   1.5; 1008.63;   74.00;   7.3;    6.9;   -0.7;   -1.9;  22.2;   0.0;   0;    6.717;   0;eor
164;2016-12-03;   3;   -0.6;   5.2;   4.7; 1018.35;   88.54;   2.6;    2.8;   -3.0;   -4.5;   5.6;   0.0;   0;    6.517;   0;eor
164;2016-12-04;   3;    0.7;   5.7;   7.9; 1022.48;   88.96;   2.3;    2.4;   -1.2;   -1.8;   5.9;   0.0;   0;    0.000;   0;eor
164;2016-12-05;   3;   -2.6;   4.8;   6.8; 1020.22;   94.50;   2.7;   -0.8;   -4.0;   -4.8;   8.2;   0.2;   6;    2.633;   0;eor
164;2016-12-06;   3;    0.5;   5.9;  -999; 1022.86;   93.50;   3.5;    2.7;   -2.7;   -2.9;   8.6;   0.0;   6;    0.000;   0;eor
164;2016-12-07;   3;    0.8;   6.0;   8.0; 1024.22;   93.00;   3.8;    6.7;   -1.7;   -1.4;  12.1;   0.3;   6;    0.000;   0;eor
164;2016-12-08;   3;    7.8;   7.7;   6.4; 1016.32;   72.08;   7.1;    9.4;    6.4;    5.1;  15.8;   2.4;   6;    1.150;   0;eor
164;2016-12-09;   3;    8.1;   9.0;   7.8; 1015.19;   83.50;   6.3;    9.6;    6.4;    5.7;  13.0;   0.1;   6;    0.067;   0;eor
164;2016-12-10;   3;    9.1;  10.1;   8.0; 1011.08;   87.38;   6.0;   10.2;    7.9;    7.7;  13.5;   4.7;   6;    0.000;   0;eor
164;2016-12-11;   3;    6.7;   9.2;   7.5; 1003.63;   93.29;   4.4;    8.0;    5.6;    4.4;  12.8;  13.9;   6;    0.033;   0;eor
164;2016-12-12;   3;    2.2;   6.1;   3.5; 1016.08;   83.29;   3.4;    6.5;   -3.5;   -5.1;  12.4;   0.0;   6;    4.933;   0;eor
164;2016-12-13;   3;   -0.5;   5.3;   6.2; 1018.32;   89.33;   2.7;    2.1;   -3.5;   -5.5;   6.4;   0.6;   6;    0.000;   0;eor
164;2016-12-14;   3;    2.8;   7.2;   5.3; 1017.76;   95.38;   3.0;    5.5;   -0.1;   -1.8;   7.1;   0.0;   6;    2.350;   0;eor
164;2016-12-15;   3;    2.6;   5.9;   8.0; 1025.55;   79.83;   2.3;    3.7;    1.8;    0.9;   8.1;   0.0;   0;    0.000;   0;eor
164;2016-12-16;   3;    0.6;   5.3;   5.2; 1026.70;   83.75;   3.2;    2.4;   -3.2;   -5.0;   9.5;   0.0;   0;    1.567;   0;eor
164;2016-12-17;   3;   -1.7;   5.1;   6.6; 1028.39;   95.42;   2.5;    0.4;   -4.2;   -6.5;   6.8;   0.3;   8;    0.000;   0;eor
164;2016-12-18;   3;    2.8;   7.4;  -999; 1024.60;   97.92;   2.7;    4.5;   -0.5;   -1.2;   7.4;   0.6;   6;    0.000;   0;eor
164;2016-12-19;   1;    3.0;   7.3;   8.0; 1025.58;   96.17;   1.5;    3.7;    2.1;    0.4;   3.4;   0.0;   0;    0.000;   0;eor
164;2016-12-20;   1;   -0.2;   5.9;   7.0; 1023.12;   97.75;   3.3;    2.1;   -1.4;   -1.2;   9.7;   0.0;   0;    0.000;   0;eor
164;2016-12-21;   1;   -0.7;   5.3;   4.4; 1020.34;   90.46;   3.7;    0.3;   -1.9;   -2.7;   8.8;   0.0;   0;    1.017;   0;eor
164;2016-12-22;   1;    0.2;   5.7;   5.4; 1021.38;   90.58;   3.3;    2.5;   -2.4;   -3.6;   7.6;   0.4;   6;    0.000;   0;eor
164;2016-12-23;   1;    3.5;   7.1;   7.5; 1023.24;   90.33;   4.6;    4.4;    2.2;    1.2;  11.8;   0.2;   6;    0.000;   0;eor
164;2016-12-24;   1;    4.4;   7.2;   6.9; 1012.18;   85.46;   5.7;    6.5;    1.2;    0.4;  16.4;   3.9;   6;    0.000;   0;eor
164;2016-12-25;   1;    7.0;   9.4;   7.6; 1008.82;   92.17;   6.0;    9.7;    3.9;    3.1;  16.3;   3.4;   6;    0.000;   0;eor
164;2016-12-26;   1;    8.0;   9.2;   6.8; 1010.00;   83.75;   7.8;   10.8;    2.6;    1.9;  21.2;   3.9;   4;    0.000;   0;eor
164;2016-12-27;   1;    5.3;   6.3;   5.6; 1018.13;   71.58;   9.7;    7.2;    2.1;    0.0;  22.0;   0.0;   4;    1.567;   0;eor
164;2016-12-28;   1;    2.8;   6.9;   3.7; 1031.02;   92.58;   3.2;    6.1;   -0.3;   -1.5;   6.7;   0.1;   6;    2.367;   0;eor
164;2016-12-29;   1;    2.6;   6.6;   5.6; 1033.66;   88.46;   2.5;    4.5;   -1.2;   -3.4;   8.1;   0.0;   0;    0.000;   0;eor
164;2016-12-30;   1;    0.5;   5.4;   1.0; 1028.80;   85.38;   2.7;    4.3;   -2.3;   -5.0;   6.9;   0.0;   0;    6.450;   0;eor
164;2016-12-31;   1;    1.1;   5.5;   2.6; 1020.97;   82.88;   4.5;    3.5;   -0.4;   -1.7;  10.2;   0.0;   0;    6.350;   0;eor
